(2769,44982,4.94355)
(2769,37792,9.00795)
(2769,27203,5.43396)
(2769,47276,8.01628)
(2769,20337,5.62979)
(2769,19683,8.75238)
(2769,28769,4.03819)
(2769,19413,1.65745)
(2769,51380,4.61041)
(2769,28762,8.04454)
(2769,1193,5.13929)
(2769,49221,5.51425)
(2769,7225,5.2231)
(2769,41208,10.7845)
(2769,5677,5.4961)
(2769,41118,4.31298)
(2769,2898,6.73302)
(2769,38525,6.54915)
(2769,12937,5.63763)
(2769,47345,4.84922)
(2769,17275,6.74269)
(2769,27003,6.72473)
(2769,9006,5.14208)
(2769,12706,2.81997)
(2769,14502,5.11668)
(2769,5037,6.54751)
(2769,14596,5.6832)
(2769,5890,10.4366)
(2769,31132,5.30406)
(2769,44011,6.09205)
(2769,41027,1.86563)
(2769,49310,3.37191)
(2769,20909,4.8657)
(2769,9888,4.9014)
(2769,11676,3.87371)
(2769,41752,5.48735)
(2769,42429,3.1715)
(2769,53528,5.1709)
(2769,32642,0.741653)
(2769,53403,10.4898)
(2769,44785,8.80202)
(2769,41872,5.49278)
(2769,1872,5.75459)
(2769,37847,5.03341)
(2769,8595,5.06226)
(2769,46919,8.9084)
(2769,20450,9.95814)
(2769,53264,2.75323)
(2769,34556,5.39558)
(2769,48509,6.82927)
(2769,18853,6.67958)
(2769,22542,6.2703)
(2769,9894,11.1204)
(2769,15038,4.75306)
(2769,49625,3.29308)
(2769,5347,8.01172)
(2769,27509,5.04063)
(2769,43840,4.06022)
(2769,11613,5.86395)
(2769,32086,8.80414)
(2769,53407,5.88016)
(2769,11950,5.12839)
(2769,26118,6.36768)
(2769,29546,5.72822)
(2769,27784,2.16279)
(2769,48884,2.20103)
(2769,10456,2.11798)
(2769,31907,7.79538)
(2769,22024,5.18752)
(2769,2219,4.51353)
(2769,33790,8.93819)
(2769,5808,7.55066)
(2769,23072,8.63572)
(2769,28232,6.48608)
(2769,1273,5.27994)
(2769,33975,5.55544)
(2769,21067,4.66439)
(2769,39639,5.00867)
(2769,35084,7.63032)
(2769,41663,6.70701)
(2769,41120,7.06896)
(2769,14663,5.48671)
(2769,718,8.58296)
(2769,40286,6.94198)
(2769,40034,9.37361)
(2769,31359,5.39844)
(2769,17735,6.95528)
(2769,8990,5.27765)
(2769,43087,4.50895)
(2769,962,6.17547)
(2769,52291,3.5205)
(2769,33590,8.69527)
(2769,10088,2.08869)
(2769,33816,4.85399)
(2769,27650,4.43133)
(2769,47659,1.10406)
(2769,28479,8.23358)
(2769,33206,4.96979)
(2769,4190,5.71467)
(2769,40571,8.71222)
(2769,18441,5.39596)
(2769,5973,3.37647)
(2769,53311,6.80805)
(2769,23062,6.85065)
(2769,45704,11.589)
(2769,32590,6.40893)
(2769,30452,3.15158)
(2769,36581,2.01956)
(2769,6153,3.99184)
(2769,48284,6.94447)
(2769,9276,7.13694)
(2769,21495,8.5501)
(2769,28146,8.57078)
(2769,43343,2.57359)
(2769,32775,6.67419)
(2769,4292,6.19574)
(2769,45777,5.84601)
(2769,30801,9.34156)
(2769,11493,6.92391)
(2769,50974,5.02984)
(2769,1305,10.4398)
(2769,50502,7.22441)
(2769,28205,4.98262)
(2769,2021,4.75953)
(2769,14348,5.33411)
(2769,21871,5.76161)
(2769,455,4.80729)
(2769,41165,5.33642)
(2769,27396,5.37287)
(2769,8137,9.34043)
(2769,30173,1.48232)
(2769,27722,4.82989)
(2769,45693,4.09849)
(2769,50634,5.89608)
(2769,44475,4.84972)
(2769,2694,6.02041)
(2769,5745,2.3375)
(2769,40941,5.76682)
(2769,34914,0.789875)
(2769,23719,4.54328)
(2769,31272,7.6919)
(2769,28349,0.949678)
(2769,32784,5.40379)
(2769,8013,4.59939)
(2769,27480,7.37956)
(2769,37868,4.90189)
(2769,10548,12.2297)
(2769,16851,5.21236)
(2769,41671,8.58898)
(2769,30331,4.14968)
(2769,53605,5.78982)
(2769,10894,3.96841)
(2769,43682,7.15329)
(2769,3238,5.13265)
(2769,7502,5.88537)
(2769,23172,6.87208)
(2769,42107,5.67296)
(2769,2329,7.23029)
(2769,27650,4.43133)
(2769,36546,7.39897)
(2769,47463,4.32428)
(2769,53538,1.90963)
(2769,27559,5.80299)
(2769,16635,5.13593)
(2769,53192,10.1285)
(2769,53384,1.97332)
(2769,7026,5.92084)
(2769,4128,5.91051)
(2769,45530,5.046)
(2769,225,4.8112)
(2769,24716,3.80974)
(2769,1212,3.22874)
(2769,706,5.42283)
(2769,38944,8.85864)
(2769,1014,8.55811)
(2769,26061,4.85225)
(2769,10764,5.47077)
(2769,24459,4.92756)
(2769,51972,4.18579)
(2769,39274,3.95991)
(2769,24333,5.04346)
(2769,22288,4.93064)
(2769,13042,6.7686)
(2769,41382,5.82673)
(2769,18048,4.76216)
(2769,37733,4.83681)
(2769,52392,7.4793)
(2769,7914,5.40877)
(2769,12611,4.59815)
(2769,2410,3.90373)
(2769,49310,3.37191)
(2769,7931,1.3906)
(2769,24043,7.43273)
(2769,42198,7.71244)
(2769,27877,7.58023)
(2769,12916,4.23199)
(2769,29598,4.87312)
(2769,7800,7.39372)
(2769,1934,5.10298)
(2769,7793,4.04998)
(2769,29456,4.03463)
(2769,46473,4.69211)
(2769,47329,3.63282)
(2769,39702,10.291)
(2769,3995,2.1162)
(2769,13921,5.58317)
(2769,17193,6.71035)
(2769,10243,4.90422)
(2769,5117,5.47101)
(2769,5298,3.25437)
(2769,27248,6.31179)
(2769,1912,7.32161)
(2769,20197,2.24413)
(2769,42886,4.58176)
(2769,676,7.79039)
(2769,4410,3.95787)
(2769,44749,4.43901)
(2769,39712,4.77594)
(2769,3268,5.3486)
(2769,18978,4.93295)
(2769,9314,5.41386)
(2769,15947,4.94591)
(2769,1108,4.88223)
(2769,18592,4.90577)
(2769,50875,4.58957)
(2769,48750,5.61137)
(2769,734,5.69384)
(2769,29144,5.33227)
(2769,43424,5.014)
(2769,29119,6.80718)
(2769,26222,3.28353)
(2769,19644,5.13945)
(2769,30357,4.80555)
(2769,18805,5.4001)
(2769,31415,1.39233)
(2769,29799,4.6001)
(2769,6377,8.02562)
(2769,39863,5.71705)
(2769,51723,8.66899)
(2769,1584,6.20171)
(2769,4816,3.43946)
(2769,45767,4.54178)
(2769,27784,2.16279)
(2769,13552,8.73866)
(2769,4049,8.04141)
(2769,43486,8.06875)
(2769,33718,7.50549)
(2769,845,6.43202)
(2769,16767,7.18139)
(2769,3015,8.78702)
(2769,14373,5.38736)
(2769,48129,5.56288)
(2769,31162,5.16228)
(2769,16208,9.09867)
(2769,27047,10.8339)
(2769,44099,9.92988)
(2769,42864,7.75764)
(2769,14206,10.6269)
(2769,36585,6.40737)
(2769,41706,7.83948)
(2769,46747,6.36425)
(2769,33239,2.12548)
(2769,26,6.3228)
(2769,22223,3.72638)
(2769,1711,2.01172)
(2769,27398,6.14213)
(2769,34630,5.04252)
(2769,27026,6.56878)
(2769,52721,5.55455)
(2769,29425,9.07725)
(2769,4108,9.25699)
(2769,30210,2.59182)
(2769,30250,6.06536)
(2769,28765,10.1367)
(2769,21176,5.55453)
(2769,5989,1.94503)
(2769,29839,5.22483)
(2769,33238,5.07711)
(2769,36153,3.6464)
(2769,20763,4.88281)
(2769,28239,4.86348)
(2769,35530,6.64425)
(2769,30532,8.62987)
(2769,45717,2.97891)
(2769,32788,6.97807)
(2769,5350,4.1166)
(2769,50242,4.34883)
(2769,2924,8.02415)
(2769,51875,3.18633)
(2769,15482,4.85454)
(2769,7370,7.2645)
(2769,37921,2.27028)
(2769,33049,5.96285)
(2769,2213,5.58983)
(2769,7070,6.86763)
(2769,46390,6.65981)
(2769,47561,4.83545)
(2769,29287,3.64067)
(2769,30570,8.89307)
(2769,15132,9.43951)
(2769,41122,7.80909)
(2769,31474,4.71194)
(2769,27682,6.45658)
(2769,30499,8.65569)
(2769,7377,5.88212)
(2769,44190,4.87294)
(2769,49256,6.98024)
(2769,31306,4.83172)
(2769,33158,5.78133)
(2769,24649,8.24702)
(2769,2910,6.19645)
(2769,42823,2.36981)
(2769,15578,7.15586)
(2769,6386,4.86433)
(2769,31368,8.32319)
(2769,14846,6.80209)
(2769,4974,11.3228)
(2769,48367,3.9766)
(2769,29514,9.22998)
(2769,34972,8.14492)
(2769,48075,4.87855)
(2769,38758,2.64831)
(2769,43719,5.45887)
(2769,49217,4.76616)
(2769,7102,4.89712)
(2769,40017,8.89243)
(2769,29856,8.45615)
(2769,49898,3.4101)
(2769,28987,8.34429)
(2769,32687,7.09598)
(2769,12736,5.08569)
(2769,1262,4.90711)
(2769,27009,5.31518)
(2769,297,7.43396)
(2769,27462,9.95894)
(2769,27018,4.56666)
(2769,41344,5.83401)
(2769,48655,1.91374)
(2769,20599,6.89223)
(2769,5015,8.62585)
(2769,5062,6.12454)
(2769,50628,4.73645)
(2769,9015,4.00595)
(2769,23622,8.50813)
(2769,48063,5.48891)
(2769,2521,5.50389)
(2769,15030,7.84055)
(2769,34009,3.92849)
(2769,26934,7.85217)
(2769,52314,7.76078)
(2769,2584,2.51698)
(2769,28432,4.97916)
(2769,38496,3.59157)
(2769,35052,1.41063)
(2769,38944,8.85864)
(2769,19390,5.17614)
(2769,53564,2.54005)
(2769,40733,7.89661)
(2769,47238,2.45293)
(2769,24579,6.6374)
(2769,33261,3.39056)
(2769,33261,3.39056)
(2769,16614,9.12818)
(2769,26871,6.69698)
(2769,18013,4.92445)
(2769,4516,5.6309)
(2769,14793,4.50631)
(2769,53297,4.87311)
(2769,49722,4.75312)
(2769,28392,6.44094)
(2769,51451,4.85813)
(2769,27195,6.06881)
(2769,47004,3.36076)
(2769,26642,5.26668)
(2769,3110,6.49616)
(2769,28311,4.8781)
(2769,9947,6.57279)
(2769,11636,8.07937)
(2769,29948,1.99159)
(2769,4111,7.63937)
(2769,3707,8.90978)
(2769,12963,3.34379)
(2769,16510,4.59668)
(2769,42824,9.33678)
(2769,30212,6.37841)
(2769,5939,5.30772)
(2769,3150,4.85879)
(2769,40022,4.90651)
(2769,6255,6.67049)
(2769,11804,10.173)
(2769,17801,2.12537)
(2769,44993,9.71596)
(2769,35621,8.75495)
(2769,6098,6.60866)
(2769,18478,4.91482)
(2769,13929,5.91308)
(2769,14070,2.01936)
(2769,20358,5.74841)
(2769,30262,5.00766)
(2769,20904,6.0064)
(2769,47106,4.92388)
(2769,26185,8.57397)
(2769,25393,8.20205)
(2769,34088,5.57461)
(2769,44162,5.41393)
(2769,43346,4.74144)
(2769,48080,2.69264)
(2769,42618,5.78087)
(2769,9108,8.76588)
(2769,31177,0.586347)
(2769,19957,5.96294)
(2769,862,7.20475)
(2769,189,3.96083)
(2769,46527,1.21905)
(2769,23460,8.02918)
(2769,29009,6.06847)
(2769,18303,5.57225)
(2769,52414,4.15398)
(2769,44534,4.82369)
(2769,14842,5.50078)
(2769,4060,5.32481)
(2769,29702,3.86584)
(2769,609,8.00669)
(2769,37674,2.94812)
(2769,44836,6.48184)
(2769,25043,5.21605)
(2769,4561,5.485)
(2769,14975,4.78481)
(2769,46405,4.92796)
(2769,28980,5.32904)
(2769,37650,7.45196)
(2769,39898,4.36226)
(2769,9313,3.10962)
(2769,46369,5.98069)
(2769,18986,5.56239)
(2769,27606,1.3672)
(2769,50482,8.93001)
(2769,30233,11.7044)
(2769,7210,5.92059)
(2769,19885,7.18454)
(2769,29558,5.92508)
(2769,49323,6.47866)
(2769,3938,3.56305)
(2769,14638,8.97743)
(2769,48347,9.95605)
(2769,47475,5.26232)
(2769,35934,5.11261)
(2769,27033,4.98056)
(2769,27564,1.83299)
(2769,39802,5.65801)
(2769,5689,3.14406)
(2769,2219,4.51353)
(2769,25292,2.17676)
(2769,24193,2.27295)
(2769,38073,5.26789)
(2769,22319,5.80264)
(2769,39997,4.37867)
(2769,27537,8.43683)
(2769,32336,5.20716)
(2769,5327,2.80979)
(2769,2650,5.56787)
(2769,53574,6.60078)
(2769,50690,4.11169)
(2769,37923,1.21249)
(2769,238,5.21044)
(2769,21983,5.73172)
(2769,24933,4.77478)
(2769,591,4.93599)
(2769,39581,5.56215)
(2769,15988,7.41344)
(2769,28498,4.93825)
(2769,32063,5.21569)
(2769,5685,4.17471)
(2769,3203,5.50091)
(2769,20635,4.05831)
(2769,31669,5.19231)
(2769,29169,4.95056)
(2769,43521,4.697)
(2769,14670,2.08087)
(2769,1890,6.12145)
(2769,48928,5.80998)
(2769,47081,1.85249)
(2769,47679,4.15423)
(2769,33703,4.75015)
(2769,13792,3.53642)
(2769,63,4.78902)
(2769,43834,7.29895)
(2769,22077,5.08477)
(2769,7287,7.84605)
(2769,16302,6.80635)
(2769,39036,3.22689)
(2769,21459,5.04172)
(2769,51650,7.77217)
(2769,31649,5.14582)
(2769,28362,4.8318)
(2769,38534,3.18636)
(2769,40961,5.24025)
(2769,586,5.66209)
(2769,8232,1.44862)
(2769,36386,4.62754)
(2769,31069,4.91418)
(2769,10215,5.71576)
(2769,39233,4.71979)
(2769,25995,5.0642)
(2769,6867,7.70368)
(2769,6182,4.84549)
(2769,36059,5.70785)
(2769,1009,8.35577)
(2769,15935,2.57717)
(2769,28147,4.9359)
(2769,23879,2.17373)
(2769,27665,5.3433)
(2769,8799,7.58122)
(2769,18804,5.65864)
(2769,15442,2.02946)
(2769,45344,4.93398)
(2769,31885,6.54846)
(2769,1380,4.9633)
(2769,15095,6.00116)
(2769,26884,11.9401)
(2769,1325,4.65124)
(2769,8495,5.52977)
(2769,1664,5.24816)
(2769,8302,4.26563)
(2769,12195,7.2715)
(2769,6257,10.0613)
(2769,32191,6.13252)
(2769,28070,3.92307)
(2769,12305,4.99776)
(2769,2485,8.14417)
(2769,33143,9.21222)
(2769,34730,4.67391)
(2769,29117,5.32647)
(2769,49882,1.51388)
(2769,2657,4.80503)
(2769,43391,5.38971)
(2769,23755,4.7507)
(2769,17819,7.1188)
(2769,7598,5.91629)
(2769,16614,9.12818)
(2769,18717,5.43841)
(2769,14391,5.78538)
(2769,6804,5.66649)
(2769,15935,2.57717)
(2769,28177,7.40018)
(2769,33531,6.31996)
(2769,46569,5.00995)
(2769,4684,5.78984)
(2769,20607,8.37305)
(2769,32278,4.32546)
(2769,836,4.2803)
(2769,48596,7.06687)
(2769,12796,5.78389)
(2769,35125,4.04769)
(2769,11335,5.04264)
(2769,27521,4.97946)
(2769,32451,5.31797)
(2769,2818,5.58385)
(2769,28927,5.03432)
(2769,7104,4.9725)
(2769,29219,5.12295)
(2769,33505,7.94565)
(2769,4331,1.94625)
(2769,34831,5.91779)
(2769,51419,1.81887)
(2769,28445,5.2887)
(2769,1144,5.44047)
(2769,27083,6.57992)
(2769,5578,5.08233)
(2769,18558,5.86676)
(2769,30413,6.13393)
(2769,43885,8.70667)
(2769,5079,4.89005)
(2769,20389,5.38889)
(2769,45901,4.88888)
(2769,53110,4.94239)
(2769,22011,9.12689)
(2769,16247,5.12231)
(2769,6214,9.52717)
(2769,42368,6.15353)
(2769,31399,8.97614)
(2769,29319,3.57677)
(2769,13494,5.70365)
(2769,39998,4.70286)
(2769,30503,4.16054)
(2769,34922,1.1375)
(2769,858,4.7713)
(2769,17327,4.90781)
(2769,16851,5.21236)
(2769,26656,4.96932)
(2769,2313,7.71574)
(2769,4706,4.14154)
(2769,35895,2.10496)
(2769,7388,4.92769)
(2769,34158,6.38442)
(2769,46400,4.37839)
(2769,6255,6.67049)
(2769,16931,7.68367)
(2769,1823,5.95179)
(2769,52037,2.64037)
(2769,19409,7.19029)
(2769,31456,5.44982)
(2769,3762,3.05299)
(2769,31876,5.06382)
(2769,40707,6.40496)
(2769,40980,3.61081)
(2769,25642,1.45891)
(2769,15882,5.05285)
(2769,5724,5.85891)
(2769,609,8.00669)
(2769,1495,5.65698)
(2769,31774,3.51766)
(2769,25293,8.16791)
(2769,10112,6.37463)
(2769,10697,4.09416)
(2769,45674,6.34298)
(2769,44731,4.93894)
(2769,10631,5.54827)
(2769,6552,1.42414)
(2769,33214,8.90024)
(2769,29448,7.57846)
(2769,20165,2.1759)
(2769,29244,0.353421)
(2769,1763,5.27112)
(2769,44459,5.18565)
(2769,31676,3.97323)
(2769,29821,0.427564)
(2769,50043,5.28217)
(2769,32086,8.80414)
(2769,52563,5.00888)
(2769,43352,3.06204)
(2769,42263,5.23775)
(2769,36222,5.12838)
(2769,21936,7.14392)
(2769,43548,4.54651)
(2769,5533,4.25741)
(2769,27090,4.92883)
(2769,23180,7.07593)
(2769,2339,8.71541)
(2769,21039,6.78679)
(2769,23494,6.73694)
(2769,9647,4.83088)
(2769,32527,6.40969)
(2769,13594,5.54127)
(2769,51241,5.03215)
(2769,34884,5.47615)
(2769,49656,7.29098)
(2769,49022,5.66111)
(2769,46447,6.33745)
(2769,14845,5.09338)
(2769,53574,6.60078)
(2769,33562,6.30409)
(2769,4734,6.43992)
(2769,4734,6.43992)
(2769,45846,10.6476)
(2769,27855,7.55604)
(2769,39740,6.88603)
(2769,32132,8.0953)
(2769,20068,3.99144)
(2769,26432,4.13157)
(2769,28932,4.65559)
(2769,25805,5.82066)
(2769,30770,8.08722)
(2769,19638,4.954)
(2769,19782,4.58763)
(2769,27557,2.2751)
(2769,17641,7.10724)
(2769,20859,5.83392)
(2769,18083,5.77151)
(2769,42099,4.84316)
(2769,24107,5.29128)
(2769,14820,5.72997)
(2769,396,5.91449)
(2769,39184,5.03789)
(2769,5985,6.74369)
(2769,42639,4.60585)
(2769,12643,6.20442)
(2769,31721,5.10607)
(2769,6096,8.82796)
(2769,38021,8.16669)
(2769,12749,2.55291)
(2769,32397,6.52613)
(2769,39255,6.27675)
(2769,34154,4.66588)
(2769,11838,5.41928)
(2769,52520,7.13101)
(2769,27006,3.30436)
(2769,21180,7.77888)
(2769,28590,5.19583)
(2769,32487,5.00254)
(2769,21448,3.70321)
(2769,5950,10.3698)
(2769,7419,5.51298)
(2769,37200,1.33244)
(2769,8323,8.41031)
(2769,34067,2.2998)
(2769,36307,6.4848)
(2769,50658,4.91351)
(2769,42932,8.2761)
(2769,53384,1.97332)
(2769,6898,6.67328)
(2769,24952,5.29616)
(2769,53413,7.05177)
(2769,32820,9.54978)
(2769,39557,7.31389)
(2769,6611,0.592436)
(2769,42461,9.20025)
(2769,3422,4.74545)
(2769,17473,5.23899)
(2769,1798,4.31304)
(2769,3912,9.05358)
(2769,21802,5.96404)
(2769,1363,4.5578)
(2769,29757,6.01516)
(2769,12874,6.2197)
(2769,38164,4.82093)
(2769,17810,7.84453)
(2769,20383,6.66475)
(2769,18146,4.565)
(2769,15697,5.2687)
(2769,11232,6.55558)
(2769,52114,3.71944)
(2769,33143,9.21222)
(2769,48697,7.74569)
(2769,45027,9.19441)
(2769,25831,2.94909)
(2769,9281,4.8918)
(2769,33534,9.19222)
(2769,30054,5.54462)
(2769,16264,5.98475)
(2769,12489,6.5761)
(2769,26335,4.92714)
(2769,7204,10.1931)
(2769,49987,5.34406)
(2769,4974,11.3228)
(2769,28604,2.27569)
(2769,5309,4.92261)
(2769,1347,7.28152)
(2769,6208,4.83301)
(2769,28961,5.14086)
(2769,19951,7.64865)
(2769,6224,6.03532)
(2769,29377,8.97536)
(2769,4976,3.09323)
(2769,32605,4.89367)
(2769,29782,1.51785)
(2769,8054,5.52561)
(2769,17449,1.1077)
(2769,52311,2.07594)
(2769,45897,5.39086)
(2769,914,4.89083)
(2769,21840,1.83931)
(2769,3930,5.10745)
(2769,396,5.91449)
(2769,84,2.17241)
(2769,29666,4.52475)
(2769,30885,6.28393)
(2769,52992,6.37834)
(2769,19843,4.31437)
(2769,30641,6.94004)
(2769,11951,4.86679)
(2769,45979,4.67367)
(2769,41001,3.67432)
(2769,761,5.57428)
(2769,11835,6.72958)
(2769,49359,4.88801)
(2769,5645,6.21911)
(2769,50323,5.00061)
(2769,13591,10.6638)
(2769,26402,10.7709)
(2769,16329,10.3754)
(2769,11867,2.82142)
(2769,2444,6.28054)
(27193,52925,3.59407)
(27193,14587,3.12378)
(27193,42049,3.33731)
(27193,29082,2.04083)
(27193,25583,0.583948)
(27193,2769,4.52208)
(27193,42205,7.2155)
(27193,30405,3.97391)
(27193,4303,6.13601)
(27193,28189,4.68182)
(27193,53074,2.11403)
(27193,3305,0.701974)
(27193,4916,9.49582)
(27193,34303,1.28607)
(27193,4561,1.11844)
(27193,28289,4.29254)
(27193,22174,1.68903)
(27193,14288,0.955419)
(27193,31298,3.14091)
(27193,21925,1.94682)
(27193,36714,3.09492)
(27193,2494,3.92229)
(27193,41283,2.97937)
(27193,26822,0.80239)
(27193,49886,1.2783)
(27193,16374,1.02358)
(27193,29473,2.10746)
(27193,53329,3.96547)
(27193,4586,2.24468)
(27193,4604,2.37101)
(27193,30090,2.40177)
(27193,53086,6.07182)
(27193,37693,4.64651)
(27193,2451,2.56566)
(27193,36178,7.87597)
(27193,2213,0.978491)
(27193,24962,4.47847)
(27193,38902,2.75247)
(27193,28204,7.31522)
(27193,2961,5.06326)
(27193,21206,7.44071)
(27193,18371,4.98795)
(27193,43897,4.60919)
(27193,1627,5.75225)
(27193,33205,4.81468)
(27193,40025,6.49918)
(27193,35744,6.04894)
(27193,48684,2.22846)
(27193,6976,0.525471)
(27193,51174,3.53295)
(27193,32084,1.43868)
(27193,25373,4.94347)
(27193,8028,5.56086)
(27193,19054,2.24755)
(27193,32228,2.10718)
(27193,5745,6.36038)
(27193,5364,2.28532)
(27193,23008,2.0131)
(27193,50349,4.06204)
(27193,23591,1.62426)
(27193,4395,8.32937)
(27193,36480,3.35055)
(27193,50238,1.40413)
(27193,50513,1.62174)
(27193,4408,5.31943)
(27193,32306,2.26072)
(27193,7887,3.13359)
(27193,48029,1.82182)
(27193,10670,3.54213)
(27193,29098,1.01027)
(27193,19340,5.0172)
(27193,49674,1.5605)
(27193,10832,4.02815)
(27193,46964,3.00439)
(27193,40509,3.25888)
(27193,26683,1.71793)
(27193,43726,3.8627)
(27193,39377,1.41228)
(27193,15773,2.8665)
(27193,43856,2.36026)
(27193,19669,0.963404)
(27193,26155,1.74856)
(27193,40537,4.64701)
(27193,30562,6.28127)
(27193,21113,3.91039)
(27193,29263,3.38839)
(27193,20688,6.1425)
(27193,28140,1.84769)
(27193,49065,4.89739)
(27193,31153,2.55471)
(27193,31070,4.12586)
(27193,51386,3.11718)
(27193,32492,1.16721)
(27193,19465,1.77057)
(27193,37459,7.62605)
(27193,8531,2.10933)
(27193,12001,1.50096)
(27193,48683,4.42431)
(27193,14637,1.67789)
(27193,53147,1.93022)
(27193,13278,1.9505)
(27193,47462,1.26458)
(27193,16012,3.28848)
(27193,26663,2.53167)
(27193,35795,2.65759)
(27193,49107,1.07276)
(27193,6828,1.63453)
(27193,12857,4.86171)
(27193,33476,5.501)
(27193,17709,0.733851)
(27193,29419,4.60456)
(27193,13199,2.16507)
(27193,43500,3.4761)
(27193,48041,0.609605)
(27193,32633,3.89302)
(27193,38095,1.3418)
(27193,27430,1.50135)
(27193,11300,5.29427)
(27193,6254,3.15023)
(27193,1259,5.64311)
(27193,12265,6.35747)
(27193,31743,0.876615)
(27193,13950,8.71153)
(27193,6571,5.19412)
(27193,37229,5.15808)
(27193,26939,6.79754)
(27193,2478,2.44098)
(27193,31272,3.32056)
(27193,43047,1.8324)
(27193,38437,5.03065)
(27193,1647,2.16023)
(27193,45079,3.48266)
(27193,35784,3.1931)
(27193,5042,2.48557)
(27193,41935,6.88458)
(27193,42214,2.01512)
(27193,5699,4.67432)
(27193,4676,1.24877)
(27193,30866,4.74013)
(27193,10659,1.3817)
(27193,26960,0.928365)
(27193,5557,3.51062)
(27193,3236,3.13753)
(27193,10236,4.19475)
(27193,6145,5.16118)
(27193,21850,0.303536)
(27193,9284,0.918192)
(27193,27375,2.39384)
(27193,14222,2.37426)
(27193,26785,0.746019)
(27193,40270,6.16989)
(27193,9874,2.30355)
(27193,39116,5.2429)
(27193,35899,5.22869)
(27193,45151,6.30874)
(27193,8881,1.99178)
(27193,14723,7.047)
(27193,44077,3.00965)
(27193,33792,5.49541)
(27193,52691,5.18093)
(27193,40899,2.2115)
(27193,32321,3.19392)
(27193,9214,6.02673)
(27193,28918,1.92934)
(27193,9688,5.73826)
(27193,16468,2.41598)
(27193,27866,2.9037)
(27193,27691,2.99179)
(27193,53046,1.63294)
(27193,46562,1.7124)
(27193,33483,1.81468)
(27193,20880,0.67232)
(27193,447,4.99945)
(27193,2105,6.34531)
(27193,31494,6.09582)
(27193,6229,2.6827)
(27193,42335,4.44216)
(27193,27093,4.89778)
(27193,19768,5.12665)
(27193,27567,7.7258)
(27193,27410,6.91587)
(27193,32870,4.20435)
(27193,899,2.91503)
(27193,42529,1.36675)
(27193,32875,6.64962)
(27193,23329,0.653759)
(27193,45561,3.69702)
(27193,4658,2.32335)
(27193,53124,6.04356)
(27193,15656,3.05632)
(27193,24497,2.51082)
(27193,30561,4.75889)
(27193,21321,2.08476)
(27193,3480,4.25439)
(27193,17015,5.49753)
(27193,38758,4.03961)
(27193,24004,5.07345)
(27193,51613,5.8243)
(27193,12178,4.4456)
(27193,30736,1.7206)
(27193,35225,2.29812)
(27193,3295,1.50716)
(27193,41920,1.25178)
(27193,27772,2.12387)
(27193,41230,1.47327)
(27193,26488,7.36667)
(27193,27768,1.19331)
(27193,20318,6.85398)
(27193,26432,7.8638)
(27193,48495,1.63129)
(27193,45026,2.00698)
(27193,1490,4.16173)
(27193,36001,7.18581)
(27193,18701,0.769317)
(27193,51739,1.75033)
(27193,10974,3.94039)
(27193,31352,7.40815)
(27193,30732,5.4509)
(27193,23990,0.0858829)
(27193,41287,3.10687)
(27193,42184,1.95488)
(27193,38464,3.96456)
(27193,52453,3.10406)
(27193,26662,6.93125)
(27193,52894,1.28369)
(27193,39185,2.1998)
(27193,31860,2.21565)
(27193,30307,6.47144)
(27193,27977,2.87062)
(27193,27047,6.48271)
(27193,5352,4.14838)
(27193,20796,3.04788)
(27193,33348,4.34236)
(27193,45473,3.17881)
(27193,28663,2.29919)
(27193,12603,1.55278)
(27193,41341,3.68868)
(27193,35125,3.06772)
(27193,26956,5.15077)
(27193,52269,6.67671)
(27193,22542,3.36024)
(27193,34102,1.01675)
(27193,11344,2.00658)
(27193,36537,2.10639)
(27193,8229,1.15292)
(27193,33626,2.35323)
(27193,44982,0.629937)
(27193,37792,5.29477)
(27193,27203,2.40346)
(27193,47276,4.68472)
(27193,20337,1.53637)
(27193,19683,5.42081)
(27193,28769,3.31795)
(27193,19413,5.1436)
(27193,51380,1.94066)
(27193,28762,4.71298)
(27193,1193,1.53074)
(27193,49221,0.902904)
(27193,7225,0.783583)
(27193,41208,6.43337)
(27193,5677,0.884762)
(27193,41118,4.73652)
(27193,2898,2.12168)
(27193,38525,3.63908)
(27193,12937,1.09185)
(27193,47345,2.11294)
(27193,17275,2.13135)
(27193,27003,2.11339)
(27193,9006,1.53682)
(27193,12706,4.04158)
(27193,14502,1.43555)
(27193,5037,1.93617)
(27193,14596,1.57706)
(27193,5890,6.08542)
(27193,31132,1.78843)
(27193,44011,1.48071)
(27193,41027,5.35177)
(27193,49310,4.59351)
(27193,20909,1.03542)
(27193,9888,1.8709)
(27193,11676,2.38441)
(27193,41752,0.876012)
(27193,42429,4.40862)
(27193,53528,1.65528)
(27193,32642,5.0375)
(27193,53403,6.1386)
(27193,44785,5.47045)
(27193,41872,1.22786)
(27193,1872,1.38804)
(27193,37847,1.70564)
(27193,8595,2.23772)
(27193,46919,5.19522)
(27193,20450,6.24496)
(27193,53264,3.97483)
(27193,34556,2.36508)
(27193,48509,4.02088)
(27193,18853,2.06824)
(27193,22542,3.36024)
(27193,9894,6.76921)
(27193,15038,5.97466)
(27193,49625,4.68438)
(27193,5347,4.68015)
(27193,27509,1.43537)
(27193,43840,2.87297)
(27193,11613,1.25261)
(27193,32086,5.09096)
